customer_id	customer_code	signup_date	gender	age_band	city	state	acquisition_channel	customer_status	has_eligible_purchase	eligible_order_count	monetary_value	first_eligible_order_date	last_eligible_order_date	recency_days	reference_date	eligibility_rule_applied
4287	CUST-04287	2023-11-25	Female	25-34	Las Vegas	NV	Organic Search	Active	1	11	36022.51	2024-03-28	2025-12-01	30	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4288	CUST-04288	2024-03-21	Male	18-24	Los Angeles	CA	Organic Search	Active	1	1	1293.84	2024-04-27	2024-04-27	613	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4289	CUST-04289	2024-02-12	Female	45-54	Los Angeles	CA	Social Media	Active	1	7	9477.31	2024-06-08	2025-12-06	25	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4290	CUST-04290	2024-10-10	Male	45-54	San Antonio	TX	Paid Search	Active	1	1	814.60	2025-06-19	2025-06-19	195	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4291	CUST-04291	2024-06-13	Male	35-44	Houston	TX	Referral	Active	1	7	16076.60	2024-07-25	2025-08-17	136	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4292	CUST-04292	2025-06-28	Male	25-34	San Jose	CA	Referral	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4293	CUST-04293	2023-07-09	Male	25-34	Fort Worth	TX	Paid Search	Active	1	6	11125.83	2024-09-16	2025-11-02	59	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4294	CUST-04294	2023-12-07	Female	65+	Houston	TX	Organic Search	Active	1	7	12574.61	2024-04-20	2025-07-28	156	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4295	CUST-04295	2024-11-02	Male	55-64	Seattle	WA	Email	Active	1	8	16254.12	2024-12-10	2025-07-31	153	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4296	CUST-04296	2025-06-13	Male	55-64	Los Angeles	CA	Referral	Inactive	1	7	18615.29	2025-07-23	2025-12-24	7	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4297	CUST-04297	2023-07-31	Male	55-64	Austin	TX	Paid Search	Active	1	1	2225.34	2024-02-26	2024-02-26	674	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4298	CUST-04298	2024-11-25	Female	25-34	Las Vegas	NV	Direct	Active	1	8	13111.75	2024-12-01	2025-09-27	95	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4299	CUST-04299	2023-11-04	Male	25-34	Chicago	IL	Social Media	Active	1	2	3023.95	2024-02-14	2025-11-21	40	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4300	CUST-04300	2025-11-08	Male	35-44	Jacksonville	FL	Direct	Active	1	11	20220.69	2025-11-11	2025-12-25	6	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4301	CUST-04301	2023-08-12	Female	45-54	Portland	OR	Social Media	Active	1	1	1863.10	2024-01-24	2024-01-24	707	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4302	CUST-04302	2024-03-20	Male	45-54	Houston	TX	Email	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4303	CUST-04303	2023-11-06	Male	18-24	Chicago	IL	Organic Search	Active	1	11	13178.91	2024-05-12	2025-12-19	12	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4304	CUST-04304	2025-11-15	Male	35-44	Miami	FL	Social Media	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4305	CUST-04305	2025-05-04	Female	35-44	Los Angeles	CA	Email	Active	1	2	799.79	2025-05-13	2025-06-22	192	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4306	CUST-04306	2025-10-09	Male	18-24	Atlanta	GA	Organic Search	Active	1	7	12256.89	2025-11-01	2025-12-01	30	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4307	CUST-04307	2023-10-07	Female	35-44	Los Angeles	CA	Direct	Active	1	1	93.99	2024-01-16	2024-01-16	715	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4308	CUST-04308	2024-05-15	Female	35-44	Austin	TX	Organic Search	Active	1	5	5865.17	2024-07-13	2025-10-19	73	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4309	CUST-04309	2024-08-14	Male	45-54	Charlotte	NC	Organic Search	Active	1	2	1649.97	2025-03-21	2025-05-04	241	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4310	CUST-04310	2025-06-11	Male	25-34	Seattle	WA	Organic Search	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4311	CUST-04311	2025-08-31	Female	35-44	Jacksonville	FL	Organic Search	Active	1	8	12090.75	2025-09-04	2025-12-25	6	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4312	CUST-04312	2024-06-10	Male	25-34	Charlotte	NC	Email	Active	1	2	2071.78	2025-01-25	2025-06-05	209	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4313	CUST-04313	2025-03-01	Female	25-34	Dallas	TX	Social Media	Active	1	14	16585.24	2025-05-01	2025-12-06	25	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4314	CUST-04314	2024-12-17	Male	55-64	Charlotte	NC	Organic Search	Active	1	2	1975.60	2025-02-19	2025-04-14	261	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4315	CUST-04315	2023-08-26	Female	25-34	Los Angeles	CA	Social Media	Active	1	1	1313.98	2024-03-09	2024-03-09	662	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4316	CUST-04316	2023-09-06	Female	25-34	Houston	TX	Social Media	Active	1	1	4230.87	2025-04-03	2025-04-03	272	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4317	CUST-04317	2024-08-09	Female	25-34	Phoenix	AZ	Referral	Active	1	11	14602.09	2024-10-04	2025-09-18	104	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4318	CUST-04318	2025-07-21	Female	45-54	Los Angeles	CA	Referral	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4319	CUST-04319	2023-11-02	Female	25-34	Seattle	WA	Email	Active	1	2	2136.90	2024-01-02	2024-12-09	387	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4320	CUST-04320	2023-10-05	Male	55-64	Chicago	IL	Email	Active	1	1	1612.67	2024-02-13	2024-02-13	687	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4321	CUST-04321	2024-04-06	Male	35-44	New York	NY	Organic Search	Active	1	8	14395.28	2024-11-07	2025-09-07	115	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4322	CUST-04322	2024-01-08	Female	55-64	Boston	MA	Direct	Active	1	2	4848.34	2024-07-29	2025-01-21	344	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4323	CUST-04323	2023-09-04	Male	18-24	Jacksonville	FL	Organic Search	Active	1	13	19333.31	2024-05-17	2025-10-04	88	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4324	CUST-04324	2024-01-30	Female	18-24	Jacksonville	FL	Organic Search	Active	1	11	20438.13	2024-03-13	2025-12-18	13	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4325	CUST-04325	2024-03-02	Female	25-34	Nashville	TN	Email	Active	1	1	1341.03	2024-04-22	2024-04-22	618	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4326	CUST-04326	2023-10-16	Male	55-64	Charlotte	NC	Social Media	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4327	CUST-04327	2025-10-07	Male	45-54	Seattle	WA	Direct	Active	1	1	1277.56	2025-12-16	2025-12-16	15	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4328	CUST-04328	2023-11-05	Female	25-34	Washington	DC	Email	Active	1	6	2431.21	2024-01-05	2025-01-09	356	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4329	CUST-04329	2025-08-19	Female	35-44	Miami	FL	Organic Search	Inactive	1	8	10879.72	2025-09-17	2025-12-23	8	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4330	CUST-04330	2023-06-15	Male	55-64	Houston	TX	Organic Search	Active	1	1	567.61	2024-03-23	2024-03-23	648	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4331	CUST-04331	2025-05-06	Male	45-54	New York	NY	Paid Search	Active	1	13	13534.13	2025-07-10	2025-12-24	7	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4332	CUST-04332	2025-09-24	Female	35-44	Charlotte	NC	Email	Active	1	7	8726.13	2025-10-26	2025-11-30	31	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4333	CUST-04333	2023-09-04	Male	25-34	San Antonio	TX	Direct	Active	1	7	4943.88	2024-05-26	2025-10-16	76	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4334	CUST-04334	2025-05-25	Male	45-54	New York	NY	Email	Active	1	2	5854.62	2025-05-29	2025-07-30	154	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4335	CUST-04335	2025-08-13	Non-binary	25-34	Miami	FL	Organic Search	Active	1	8	7128.27	2025-08-16	2025-12-23	8	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4336	CUST-04336	2025-01-17	Male	35-44	Dallas	TX	Referral	Active	1	7	8957.05	2025-02-06	2025-12-22	9	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4337	CUST-04337	2023-07-25	Male	35-44	Dallas	TX	Email	Active	1	1	1365.54	2024-01-28	2024-01-28	703	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4338	CUST-04338	2024-10-11	Male	55-64	Austin	TX	Referral	Active	1	2	1147.81	2025-03-12	2025-07-12	172	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4339	CUST-04339	2024-04-10	Male	25-34	Columbus	OH	Referral	Active	1	13	15083.26	2024-06-08	2025-11-26	35	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4340	CUST-04340	2024-03-15	Male	45-54	San Diego	CA	Direct	Active	1	1	2817.27	2024-04-24	2024-04-24	616	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4341	CUST-04341	2025-05-05	Female	25-34	Washington	DC	Paid Search	Active	1	7	14529.56	2025-05-09	2025-12-02	29	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4342	CUST-04342	2025-05-18	Non-binary	35-44	Charlotte	NC	Organic Search	Active	1	8	9260.52	2025-06-08	2025-12-21	10	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4343	CUST-04343	2025-03-06	Male	18-24	Austin	TX	Email	Active	1	2	1574.22	2025-03-09	2025-10-27	65	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4344	CUST-04344	2025-04-21	Female	25-34	Charlotte	NC	Organic Search	Active	1	7	16119.91	2025-06-09	2025-10-17	75	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4345	CUST-04345	2025-10-26	Male	35-44	Miami	FL	Referral	Active	1	12	18402.79	2025-11-07	2025-12-22	9	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4346	CUST-04346	2025-03-29	Female	45-54	Miami	FL	Paid Search	Active	1	2	1581.34	2025-04-21	2025-06-10	204	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4347	CUST-04347	2024-09-25	Male	55-64	San Diego	CA	Social Media	Active	1	8	13267.70	2025-03-25	2025-12-28	3	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4348	CUST-04348	2024-02-25	Male	35-44	Miami	FL	Email	Active	1	1	227.26	2024-04-08	2024-04-08	632	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4349	CUST-04349	2025-03-21	Female	25-34	Seattle	WA	Social Media	Active	1	2	2132.42	2025-04-22	2025-08-14	139	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4350	CUST-04350	2023-06-01	Male	25-34	San Antonio	TX	Email	Active	1	1	53.46	2025-10-09	2025-10-09	83	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4351	CUST-04351	2025-01-25	Male	35-44	Las Vegas	NV	Paid Search	Active	1	7	7892.40	2025-02-09	2025-12-08	23	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4352	CUST-04352	2025-06-30	Female	18-24	New York	NY	Social Media	Inactive	1	7	11263.34	2025-08-01	2025-12-21	10	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4353	CUST-04353	2024-11-14	Male	45-54	Chicago	IL	Referral	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4354	CUST-04354	2025-02-13	Female	18-24	Las Vegas	NV	Direct	Active	1	8	11140.82	2025-05-12	2025-12-09	22	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4355	CUST-04355	2025-08-19	Female	35-44	Philadelphia	PA	Organic Search	Active	1	13	19672.62	2025-09-04	2025-12-24	7	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4356	CUST-04356	2025-03-18	Male	55-64	Denver	CO	Paid Search	Active	1	2	3628.39	2025-05-08	2025-07-07	177	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4357	CUST-04357	2023-12-13	Male	18-24	Seattle	WA	Social Media	Active	1	7	10457.12	2024-02-29	2025-05-31	214	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4358	CUST-04358	2024-01-23	Female	35-44	Boston	MA	Direct	Active	1	1	3938.52	2024-03-17	2024-03-17	654	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4359	CUST-04359	2025-10-24	Male	55-64	San Diego	CA	Email	Active	1	1	3554.57	2025-11-02	2025-11-02	59	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4360	CUST-04360	2024-01-25	Male	25-34	San Antonio	TX	Paid Search	Active	1	2	1186.59	2025-02-03	2025-08-03	150	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4361	CUST-04361	2023-09-26	Non-binary	18-24	San Jose	CA	Direct	Active	1	2	563.70	2024-04-18	2025-03-18	288	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4362	CUST-04362	2023-12-10	Male	35-44	Washington	DC	Organic Search	Active	1	1	685.28	2025-04-16	2025-04-16	259	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4363	CUST-04363	2025-10-17	Female	45-54	Las Vegas	NV	Paid Search	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4364	CUST-04364	2024-04-30	Female	45-54	Houston	TX	Social Media	Active	1	1	970.96	2024-06-20	2024-06-20	559	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4365	CUST-04365	2023-08-07	Female	25-34	Columbus	OH	Paid Search	Active	1	13	38805.78	2024-03-12	2025-12-18	13	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4366	CUST-04366	2023-10-13	Female	25-34	Phoenix	AZ	Referral	Active	1	2	1673.61	2024-02-03	2024-07-14	535	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4367	CUST-04367	2024-08-04	Male	35-44	Nashville	TN	Referral	Inactive	1	7	14972.03	2024-12-12	2025-12-25	6	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4368	CUST-04368	2024-11-18	Male	35-44	Fort Worth	TX	Email	Active	1	7	8025.17	2025-01-20	2025-11-05	56	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4369	CUST-04369	2023-09-17	Female	25-34	Philadelphia	PA	Organic Search	Active	1	1	5013.96	2024-02-19	2024-02-19	681	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4370	CUST-04370	2024-08-28	Male	18-24	San Diego	CA	Paid Search	Active	1	7	10606.70	2025-02-11	2025-12-24	7	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4371	CUST-04371	2023-08-15	Female	25-34	Phoenix	AZ	Email	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4372	CUST-04372	2024-05-06	Female	25-34	Fort Worth	TX	Organic Search	Active	1	8	8424.10	2024-07-20	2025-11-05	56	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4373	CUST-04373	2024-05-01	Male	55-64	Las Vegas	NV	Social Media	Active	1	8	12083.58	2024-05-01	2025-10-12	80	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4374	CUST-04374	2023-07-05	Male	35-44	New York	NY	Referral	Inactive	1	7	4923.65	2024-04-13	2025-05-18	227	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4375	CUST-04375	2024-07-09	Non-binary	18-24	Dallas	TX	Paid Search	Active	1	11	33753.44	2024-08-04	2025-12-08	23	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4376	CUST-04376	2025-01-06	Male	55-64	Portland	OR	Social Media	Active	1	8	4328.60	2025-03-10	2025-12-30	1	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4377	CUST-04377	2024-01-16	Female	25-34	New York	NY	Referral	Active	1	2	2690.74	2024-04-04	2024-06-16	563	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4378	CUST-04378	2023-07-04	Male	45-54	Chicago	IL	Direct	Active	1	7	5785.97	2024-03-17	2025-05-30	215	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4379	CUST-04379	2025-09-29	Male	45-54	Seattle	WA	Social Media	Active	1	1	2159.28	2025-12-09	2025-12-09	22	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4380	CUST-04380	2025-05-24	Male	18-24	Philadelphia	PA	Direct	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4381	CUST-04381	2024-04-01	Male	35-44	Los Angeles	CA	Paid Search	Active	1	6	6436.64	2024-09-21	2025-11-13	48	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4382	CUST-04382	2024-01-05	Male	45-54	Chicago	IL	Email	Active	1	6	5077.43	2024-07-06	2025-10-06	86	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4383	CUST-04383	2023-08-04	Female	55-64	Washington	DC	Social Media	Active	1	1	492.43	2024-04-15	2024-04-15	625	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4384	CUST-04384	2023-10-28	Male	35-44	New York	NY	Organic Search	Active	1	7	9640.24	2024-01-13	2025-07-15	169	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4385	CUST-04385	2025-02-09	Prefer not to say	18-24	Las Vegas	NV	Social Media	Active	1	2	1512.20	2025-03-27	2025-09-03	119	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4386	CUST-04386	2023-07-17	Male	45-54	San Jose	CA	Email	Active	1	2	3605.80	2025-05-27	2025-07-29	155	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4387	CUST-04387	2024-11-18	Female	18-24	Jacksonville	FL	Direct	Active	1	12	9928.41	2024-12-11	2025-11-14	47	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4388	CUST-04388	2023-06-11	Male	35-44	Houston	TX	Email	Active	1	1	5291.90	2024-01-19	2024-01-19	712	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4389	CUST-04389	2023-07-28	Male	25-34	Dallas	TX	Social Media	Inactive	1	1	5959.34	2024-05-09	2024-05-09	601	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4390	CUST-04390	2023-09-14	Female	45-54	Boston	MA	Direct	Inactive	1	12	18116.76	2024-01-23	2025-12-27	4	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4391	CUST-04391	2024-11-12	Male	18-24	Portland	OR	Organic Search	Active	1	2	2127.02	2025-05-06	2025-12-03	28	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4392	CUST-04392	2023-07-23	Female	45-54	Jacksonville	FL	Direct	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4393	CUST-04393	2024-11-10	Female	35-44	Atlanta	GA	Organic Search	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4394	CUST-04394	2025-10-10	Female	25-34	Philadelphia	PA	Social Media	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4395	CUST-04395	2024-01-03	Male	18-24	Los Angeles	CA	Social Media	Inactive	1	8	12138.04	2024-02-07	2025-07-04	180	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4396	CUST-04396	2025-09-19	Female	35-44	Fort Worth	TX	Social Media	Active	1	8	12990.09	2025-09-20	2025-12-16	15	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4397	CUST-04397	2024-12-28	Female	25-34	Portland	OR	Email	Active	1	6	8410.01	2025-06-01	2025-08-23	130	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4398	CUST-04398	2023-11-01	Male	18-24	Philadelphia	PA	Social Media	Active	1	1	493.84	2024-02-06	2024-02-06	694	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4399	CUST-04399	2025-04-16	Female	35-44	Jacksonville	FL	Email	Inactive	1	6	11980.81	2025-04-19	2025-12-23	8	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4400	CUST-04400	2024-06-05	Female	18-24	New York	NY	Organic Search	Active	1	2	2438.19	2025-04-15	2025-09-11	111	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4401	CUST-04401	2024-10-29	Male	65+	Los Angeles	CA	Social Media	Active	1	2	3643.99	2024-12-18	2025-09-29	93	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4402	CUST-04402	2023-11-04	Female	25-34	Seattle	WA	Paid Search	Active	1	1	881.98	2024-06-20	2024-06-20	559	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4403	CUST-04403	2025-09-30	Male	25-34	Denver	CO	Direct	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4404	CUST-04404	2024-06-26	Female	45-54	Charlotte	NC	Social Media	Inactive	1	7	7070.08	2024-07-27	2025-08-20	133	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4405	CUST-04405	2023-09-02	Female	18-24	Dallas	TX	Paid Search	Active	1	1	3761.96	2024-01-31	2024-01-31	700	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4406	CUST-04406	2024-08-23	Female	35-44	Philadelphia	PA	Social Media	Active	1	2	3609.48	2025-03-15	2025-09-21	101	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4407	CUST-04407	2025-02-26	Female	45-54	Fort Worth	TX	Paid Search	Active	1	11	9676.70	2025-03-02	2025-12-27	4	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4408	CUST-04408	2024-12-25	Female	35-44	Jacksonville	FL	Social Media	Active	1	1	977.59	2025-09-06	2025-09-06	116	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4409	CUST-04409	2023-10-29	Prefer not to say	35-44	Charlotte	NC	Organic Search	Active	1	1	4010.11	2024-06-08	2024-06-08	571	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4410	CUST-04410	2023-12-18	Male	35-44	Charlotte	NC	Organic Search	Active	1	12	12440.25	2024-01-22	2025-12-02	29	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4411	CUST-04411	2024-08-29	Female	35-44	Austin	TX	Referral	Active	1	8	8133.58	2024-11-24	2025-10-29	63	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4412	CUST-04412	2024-05-25	Male	35-44	Boston	MA	Direct	Active	1	8	14032.13	2024-06-13	2025-11-11	50	2025-12-31	is_eligible = 1 AND order_date >= signup_date
4413	CUST-04413	2024-03-28	Female	45-54	Dallas	TX	Social Media	Active	1	1	350.58	2024-06-05	2024-06-05	574	2025-12-31	is_eligible = 1 AND order_date >= signup_date
