eligible_orders	eligible_customers	eligible_revenue	zero_purchase_customers	repeat_customers	period_repeat_retention_rate	month_1_retained_customers	complete_month_1_cohort_customers	weighted_month_1_retention_rate	high_risk_customers	medium_risk_customers	low_risk_customers	churn_candidates	chronology_exception_orders	chronology_exception_customers	reference_date	lifecycle_rule	risk_score_note
35017	7069	53997988.41	931	4745	67.12	1735	6927	25.05	2647	1305	3117	2491	557	404	2025-12-31	is_eligible = 1 AND order_date >= signup_date	Risk score is deterministic SQL behavior scoring, not machine-learning prediction
order_month	eligible_orders	monthly_active_customers	new_customers	returning_customers	monthly_repeat_customer_rate	eligible_revenue	average_order_value
2024-01-01	459	436	436	0	0.00	802889.32	1749.21
2024-02-01	523	491	434	57	11.61	839214.43	1604.62
2024-03-01	589	553	448	105	18.99	929902.96	1578.78
2024-04-01	644	612	462	150	24.51	1053726.61	1636.22
2024-05-01	756	691	479	212	30.68	1142823.73	1511.67
2024-06-01	764	701	433	268	38.23	1185565.98	1551.79
2024-07-01	651	564	222	342	60.64	987934.06	1517.56
2024-08-01	716	623	236	387	62.12	1193226.56	1666.52
2024-09-01	739	643	221	422	65.63	1181735.48	1599.10
2024-10-01	873	764	242	522	68.32	1351634.44	1548.26
2024-11-01	939	796	226	570	71.61	1448201.60	1542.28
2024-12-01	1080	901	260	641	71.14	1692313.27	1566.96
2025-01-01	1223	1027	267	760	74.00	1957249.73	1600.37
2025-02-01	1205	1011	258	753	74.48	1823306.55	1513.12
2025-03-01	1433	1171	280	891	76.09	2112726.27	1474.34
2025-04-01	1596	1316	345	971	73.78	2438223.35	1527.71
2025-05-01	1923	1589	434	1155	72.69	2912681.04	1514.65
2025-06-01	1732	1348	167	1181	87.61	2622832.96	1514.34
2025-07-01	2050	1548	198	1350	87.21	3134311.97	1528.93
2025-08-01	2227	1631	202	1429	87.61	3434467.86	1542.19
2025-09-01	2535	1737	231	1506	86.70	3938207.37	1553.53
2025-10-01	2960	1943	211	1732	89.14	4498209.72	1519.67
2025-11-01	3483	2066	235	1831	88.63	5380204.65	1544.70
2025-12-01	3917	2078	142	1936	93.17	5936398.50	1515.55
rfm_segment	customers	customer_percentage	average_customer_value	average_recency_days	average_frequency
Needs Attention	2655	37.56	2375.46	418.51	1.54
Champions	1743	24.66	16981.76	21.88	10.22
Loyal Customers	943	13.34	9517.25	56.52	7.63
At Risk	760	10.75	3105.86	268.43	2.38
Potential Loyalists	641	9.07	6141.28	24.43	4.09
High Value At Risk	201	2.84	13096.07	208.33	6.88
New Customers	126	1.78	1490.79	26.92	1.00
risk_band	customers	customer_percentage	churn_candidates	inactive_90_plus	average_behavioral_risk_score
High Risk	2647	37.45	2401	2647	87.52
Medium Risk	1305	18.46	90	796	53.55
Low Risk	3117	44.09	0	25	10.38
intervention_priority	customers	customer_percentage	monetary_value	churn_candidates
High Value Intervention	497	7.03	6739084.13	108
Standard Intervention	3455	48.88	7239398.04	2383
Monitor / Engage	3117	44.09	40019506.24	0
cohort_month	cohort_size	month_1_retained_customers	month_1_retention_rate
2024-01-01	436	57	13.07
2024-02-01	434	47	10.83
2024-03-01	448	51	11.38
2024-04-01	462	46	9.96
2024-05-01	479	46	9.60
2024-06-01	433	50	11.55
2024-07-01	222	52	23.42
2024-08-01	236	59	25.00
2024-09-01	221	55	24.89
2024-10-01	242	60	24.79
2024-11-01	226	42	18.58
2024-12-01	260	77	29.62
2025-01-01	267	63	23.60
2025-02-01	258	53	20.54
2025-03-01	280	69	24.64
2025-04-01	345	99	28.70
2025-05-01	434	105	24.19
2025-06-01	167	100	59.88
2025-07-01	198	118	59.60
2025-08-01	202	109	53.96
2025-09-01	231	139	60.17
2025-10-01	211	117	55.45
2025-11-01	235	121	51.49
cohort_month	activity_month	elapsed_month	cohort_size	retained_customers	retention_rate	observation_complete
7846	CUST-07846	Philadelphia	PA	Social Media	High Risk	90	1	Standard Intervention	584	1	250.80	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
7678	CUST-07678	Charlotte	NC	Direct	High Risk	90	1	Standard Intervention	620	1	247.93	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
2679	CUST-02679	San Antonio	TX	Paid Search	High Risk	90	1	Standard Intervention	689	1	245.25	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
3745	CUST-03745	Los Angeles	CA	Organic Search	High Risk	90	1	Standard Intervention	613	1	244.37	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
4111	CUST-04111	Denver	CO	Referral	High Risk	90	1	Standard Intervention	663	1	244.03	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
3558	CUST-03558	Chicago	IL	Email	High Risk	90	1	Standard Intervention	303	1	241.29	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5203	CUST-05203	Las Vegas	NV	Social Media	High Risk	90	1	Standard Intervention	622	1	240.13	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
744	CUST-00744	San Jose	CA	Paid Search	High Risk	90	1	Standard Intervention	676	1	239.78	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
6186	CUST-06186	Chicago	IL	Paid Search	High Risk	90	1	Standard Intervention	604	1	239.28	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
1966	CUST-01966	Seattle	WA	Organic Search	High Risk	90	1	Standard Intervention	659	1	235.68	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
6931	CUST-06931	Las Vegas	NV	Email	High Risk	90	1	Standard Intervention	273	1	235.37	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
267	CUST-00267	Phoenix	AZ	Organic Search	High Risk	90	1	Standard Intervention	710	1	234.78	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
4575	CUST-04575	Jacksonville	FL	Paid Search	High Risk	90	1	Standard Intervention	259	1	234.17	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
1043	CUST-01043	Nashville	TN	Organic Search	High Risk	90	1	Standard Intervention	400	1	234.09	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
3760	CUST-03760	Washington	DC	Paid Search	High Risk	90	1	Standard Intervention	577	1	231.68	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
7708	CUST-07708	Fort Worth	TX	Organic Search	High Risk	90	1	Standard Intervention	597	1	231.09	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
931	CUST-00931	Jacksonville	FL	Direct	High Risk	90	1	Standard Intervention	675	1	230.51	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
4818	CUST-04818	Charlotte	NC	Paid Search	High Risk	90	1	Standard Intervention	393	1	229.77	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
3021	CUST-03021	Nashville	TN	Social Media	High Risk	90	1	Standard Intervention	699	1	227.90	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
4348	CUST-04348	Miami	FL	Email	High Risk	90	1	Standard Intervention	632	1	227.26	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
3848	CUST-03848	Las Vegas	NV	Paid Search	High Risk	90	1	Standard Intervention	615	1	221.37	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
6337	CUST-06337	Houston	TX	Organic Search	High Risk	90	1	Standard Intervention	656	1	220.45	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
6538	CUST-06538	Las Vegas	NV	Email	High Risk	90	1	Standard Intervention	423	1	219.88	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
3499	CUST-03499	Los Angeles	CA	Social Media	High Risk	90	1	Standard Intervention	643	1	219.61	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5162	CUST-05162	Los Angeles	CA	Social Media	High Risk	90	1	Standard Intervention	660	1	218.97	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
7262	CUST-07262	Portland	OR	Paid Search	High Risk	90	1	Standard Intervention	649	1	218.79	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
4881	CUST-04881	Boston	MA	Email	High Risk	90	1	Standard Intervention	564	1	218.40	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5223	CUST-05223	Phoenix	AZ	Referral	High Risk	90	1	Standard Intervention	279	1	215.22	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5146	CUST-05146	Austin	TX	Paid Search	High Risk	90	1	Standard Intervention	599	1	208.26	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
935	CUST-00935	Los Angeles	CA	Paid Search	High Risk	90	1	Standard Intervention	544	1	207.00	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
3572	CUST-03572	Las Vegas	NV	Social Media	High Risk	90	1	Standard Intervention	650	1	201.51	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
1436	CUST-01436	San Jose	CA	Direct	High Risk	90	1	Standard Intervention	655	1	201.08	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
6299	CUST-06299	Charlotte	NC	Organic Search	High Risk	90	1	Standard Intervention	636	1	201.08	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
6561	CUST-06561	San Diego	CA	Email	High Risk	90	1	Standard Intervention	664	1	201.08	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5575	CUST-05575	Chicago	IL	Paid Search	High Risk	90	1	Standard Intervention	685	1	200.97	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
7818	CUST-07818	Chicago	IL	Organic Search	High Risk	90	1	Standard Intervention	679	1	200.10	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5150	CUST-05150	San Jose	CA	Paid Search	High Risk	90	1	Standard Intervention	593	1	199.50	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5167	CUST-05167	Phoenix	AZ	Social Media	High Risk	90	1	Standard Intervention	596	1	195.73	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
1499	CUST-01499	Houston	TX	Paid Search	High Risk	90	1	Standard Intervention	301	1	193.92	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5348	CUST-05348	Houston	TX	Direct	High Risk	90	1	Standard Intervention	717	1	193.86	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
4903	CUST-04903	Las Vegas	NV	Social Media	High Risk	90	1	Standard Intervention	598	1	193.50	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
2097	CUST-02097	Jacksonville	FL	Organic Search	High Risk	90	1	Standard Intervention	561	1	192.08	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
1251	CUST-01251	Charlotte	NC	Paid Search	High Risk	90	1	Standard Intervention	252	1	191.09	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
1267	CUST-01267	Philadelphia	PA	Organic Search	High Risk	90	1	Standard Intervention	299	1	189.36	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
2400	CUST-02400	New York	NY	Organic Search	High Risk	90	1	Standard Intervention	609	1	189.36	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5628	CUST-05628	Phoenix	AZ	Social Media	High Risk	90	1	Standard Intervention	592	1	185.21	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
7244	CUST-07244	Dallas	TX	Paid Search	High Risk	90	1	Standard Intervention	682	1	184.20	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
7200	CUST-07200	New York	NY	Direct	High Risk	90	1	Standard Intervention	552	1	183.43	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
3393	CUST-03393	Charlotte	NC	Social Media	High Risk	90	1	Standard Intervention	703	1	182.80	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
4456	CUST-04456	San Diego	CA	Organic Search	High Risk	90	1	Standard Intervention	590	1	182.14	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
315	CUST-00315	New York	NY	Email	High Risk	90	1	Standard Intervention	682	1	181.78	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
2688	CUST-02688	Austin	TX	Direct	High Risk	90	1	Standard Intervention	698	1	179.28	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
778	CUST-00778	Portland	OR	Organic Search	High Risk	90	1	Standard Intervention	597	1	176.63	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5766	CUST-05766	Austin	TX	Email	High Risk	90	1	Standard Intervention	211	1	175.29	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
7304	CUST-07304	Houston	TX	Social Media	High Risk	90	1	Standard Intervention	560	1	172.70	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
520	CUST-00520	Portland	OR	Paid Search	High Risk	90	1	Standard Intervention	695	1	168.74	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
7757	CUST-07757	Philadelphia	PA	Paid Search	High Risk	90	1	Standard Intervention	668	1	168.35	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
