customer_id	first_eligible_order_date	last_eligible_order_date	recency_days	eligible_order_count	monetary_value	active_months_last_12	orders_last_180_days	average_interorder_gap_days	cadence_ratio	cadence_ratio_display	value_quintile	recency_points	frequency_points	cadence_points	recent_activity_points	behavioral_risk_score	risk_band	inactive_90_plus_flag	inactive_180_plus_flag	overdue_cadence_flag	churn_candidate_flag	churn_candidate_type	intervention_priority	risk_reason	eligibility_rule_applied	score_classification
2794	2025-02-10	2025-07-20	164	2	2322.09	2	1	160.00	1.0250	1.03	2	30	16	8	6	60	Medium Risk	1	0	0	0	Not a churn candidate	Standard Intervention	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2933	2025-05-31	2025-09-12	110	2	2248.29	2	1	104.00	1.0577	1.06	2	30	16	8	6	60	Medium Risk	1	0	0	0	Not a churn candidate	Standard Intervention	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6663	2025-05-23	2025-09-01	121	2	2244.71	2	1	101.00	1.1980	1.20	2	30	16	8	6	60	Medium Risk	1	0	0	0	Not a churn candidate	Standard Intervention	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5232	2025-03-10	2025-07-28	156	2	2224.55	2	1	140.00	1.1143	1.11	2	30	16	8	6	60	Medium Risk	1	0	0	0	Not a churn candidate	Standard Intervention	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
4349	2025-04-22	2025-08-14	139	2	2132.42	2	1	114.00	1.2193	1.22	2	30	16	8	6	60	Medium Risk	1	0	0	0	Not a churn candidate	Standard Intervention	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
7881	2025-04-27	2025-08-14	139	2	2114.23	2	1	109.00	1.2752	1.28	2	30	16	8	6	60	Medium Risk	1	0	0	0	Not a churn candidate	Standard Intervention	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
4577	2025-05-25	2025-08-30	123	2	2010.77	2	1	97.00	1.2680	1.27	2	30	16	8	6	60	Medium Risk	1	0	0	0	Not a churn candidate	Standard Intervention	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
4924	2025-05-25	2025-09-06	116	2	1984.24	2	1	104.00	1.1154	1.12	2	30	16	8	6	60	Medium Risk	1	0	0	0	Not a churn candidate	Standard Intervention	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6703	2025-04-07	2025-08-13	140	2	1954.05	2	1	128.00	1.0938	1.09	2	30	16	8	6	60	Medium Risk	1	0	0	0	Not a churn candidate	Standard Intervention	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
4922	2025-05-25	2025-09-11	111	2	1945.18	2	1	109.00	1.0183	1.02	2	30	16	8	6	60	Medium Risk	1	0	0	0	Not a churn candidate	Standard Intervention	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6181	2025-03-18	2025-07-16	168	2	1912.45	2	1	120.00	1.4000	1.40	2	30	16	8	6	60	Medium Risk	1	0	0	0	Not a churn candidate	Standard Intervention	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6725	2025-05-28	2025-09-11	111	2	1768.93	2	1	106.00	1.0472	1.05	2	30	16	8	6	60	Medium Risk	1	0	0	0	Not a churn candidate	Standard Intervention	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1623	2025-04-25	2025-08-13	140	2	1646.42	2	1	110.00	1.2727	1.27	2	30	16	8	6	60	Medium Risk	1	0	0	0	Not a churn candidate	Standard Intervention	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2306	2025-04-26	2025-08-16	137	2	1493.38	2	1	112.00	1.2232	1.22	2	30	16	8	6	60	Medium Risk	1	0	0	0	Not a churn candidate	Standard Intervention	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1374	2025-04-03	2025-08-03	150	2	1395.67	2	1	122.00	1.2295	1.23	2	30	16	8	6	60	Medium Risk	1	0	0	0	Not a churn candidate	Standard Intervention	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1904	2025-05-28	2025-09-12	110	2	1384.95	2	1	107.00	1.0280	1.03	2	30	16	8	6	60	Medium Risk	1	0	0	0	Not a churn candidate	Standard Intervention	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5908	2025-05-17	2025-08-26	127	2	1375.39	2	1	101.00	1.2574	1.26	2	30	16	8	6	60	Medium Risk	1	0	0	0	Not a churn candidate	Standard Intervention	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
7	2025-04-03	2025-08-16	137	2	1368.78	2	1	135.00	1.0148	1.01	2	30	16	8	6	60	Medium Risk	1	0	0	0	Not a churn candidate	Standard Intervention	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
7194	2025-05-26	2025-09-04	118	2	1355.62	2	1	101.00	1.1683	1.17	2	30	16	8	6	60	Medium Risk	1	0	0	0	Not a churn candidate	Standard Intervention	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3028	2025-04-08	2025-08-08	145	2	1323.01	2	1	122.00	1.1885	1.19	2	30	16	8	6	60	Medium Risk	1	0	0	0	Not a churn candidate	Standard Intervention	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5862	2025-04-01	2025-08-10	143	2	1318.17	2	1	131.00	1.0916	1.09	2	30	16	8	6	60	Medium Risk	1	0	0	0	Not a churn candidate	Standard Intervention	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2473	2025-04-28	2025-08-18	135	2	1312.72	2	1	112.00	1.2054	1.21	2	30	16	8	6	60	Medium Risk	1	0	0	0	Not a churn candidate	Standard Intervention	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2439	2025-04-16	2025-08-15	138	2	1184.72	2	1	121.00	1.1405	1.14	1	30	16	8	6	60	Medium Risk	1	0	0	0	Not a churn candidate	Standard Intervention	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
4338	2025-03-12	2025-07-12	172	2	1147.81	2	1	122.00	1.4098	1.41	1	30	16	8	6	60	Medium Risk	1	0	0	0	Not a churn candidate	Standard Intervention	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5461	2025-02-01	2025-07-11	173	2	1125.13	2	1	160.00	1.0813	1.08	1	30	16	8	6	60	Medium Risk	1	0	0	0	Not a churn candidate	Standard Intervention	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1427	2025-03-09	2025-07-07	177	2	987.72	2	1	120.00	1.4750	1.48	1	30	16	8	6	60	Medium Risk	1	0	0	0	Not a churn candidate	Standard Intervention	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3491	2025-05-08	2025-08-28	125	2	961.34	2	1	112.00	1.1161	1.12	1	30	16	8	6	60	Medium Risk	1	0	0	0	Not a churn candidate	Standard Intervention	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5443	2025-05-28	2025-09-09	113	2	845.59	2	1	104.00	1.0865	1.09	1	30	16	8	6	60	Medium Risk	1	0	0	0	Not a churn candidate	Standard Intervention	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2242	2025-03-31	2025-08-06	147	2	567.99	2	1	128.00	1.1484	1.15	1	30	16	8	6	60	Medium Risk	1	0	0	0	Not a churn candidate	Standard Intervention	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2030	2024-01-18	2025-08-05	148	13	36392.87	7	2	47.08	3.1434	3.14	5	30	0	25	3	58	Medium Risk	1	0	1	0	Not a churn candidate	High Value Intervention	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5346	2024-03-08	2025-07-18	166	8	25815.80	3	2	71.00	2.3380	2.34	5	30	0	25	3	58	Medium Risk	1	0	1	0	Not a churn candidate	High Value Intervention	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1689	2024-06-05	2025-07-25	159	13	25557.21	6	2	34.58	4.5976	4.60	5	30	0	25	3	58	Medium Risk	1	0	1	0	Not a churn candidate	High Value Intervention	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6744	2024-07-04	2025-07-29	155	8	23767.33	4	2	55.71	2.7821	2.78	5	30	0	25	3	58	Medium Risk	1	0	1	0	Not a churn candidate	High Value Intervention	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
4462	2024-05-12	2025-08-29	124	12	22862.15	5	2	43.09	2.8776	2.88	5	30	0	25	3	58	Medium Risk	1	0	1	0	Not a churn candidate	High Value Intervention	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2650	2024-02-24	2025-08-07	146	12	21570.18	6	2	48.18	3.0302	3.03	5	30	0	25	3	58	Medium Risk	1	0	1	0	Not a churn candidate	High Value Intervention	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3655	2024-11-09	2025-08-14	139	6	19306.69	4	2	55.60	2.5000	2.50	5	30	0	25	3	58	Medium Risk	1	0	1	0	Not a churn candidate	High Value Intervention	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
4037	2024-10-16	2025-08-04	149	7	18750.92	5	2	48.67	3.0616	3.06	5	30	0	25	3	58	Medium Risk	1	0	1	0	Not a churn candidate	High Value Intervention	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6921	2024-02-18	2025-08-07	146	12	18650.70	6	2	48.73	2.9963	3.00	5	30	0	25	3	58	Medium Risk	1	0	1	0	Not a churn candidate	High Value Intervention	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5288	2024-04-10	2025-08-19	134	12	18412.89	4	2	45.09	2.9718	2.97	5	30	0	25	3	58	Medium Risk	1	0	1	0	Not a churn candidate	High Value Intervention	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3664	2025-02-21	2025-09-22	100	7	17089.75	5	2	35.50	2.8169	2.82	5	30	0	25	3	58	Medium Risk	1	0	1	0	Not a churn candidate	High Value Intervention	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
4295	2024-12-10	2025-07-31	153	8	16254.12	4	2	33.29	4.5966	4.60	5	30	0	25	3	58	Medium Risk	1	0	1	0	Not a churn candidate	High Value Intervention	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
237	2024-03-25	2025-07-16	168	7	15876.15	3	2	79.67	2.1088	2.11	5	30	0	25	3	58	Medium Risk	1	0	1	0	Not a churn candidate	High Value Intervention	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2847	2024-12-29	2025-08-24	129	7	15823.40	6	2	39.67	3.2521	3.25	5	30	0	25	3	58	Medium Risk	1	0	1	0	Not a churn candidate	High Value Intervention	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3693	2024-11-27	2025-08-10	143	7	15046.49	4	2	42.67	3.3516	3.35	5	30	0	25	3	58	Medium Risk	1	0	1	0	Not a churn candidate	High Value Intervention	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
