order_id,order_number,customer_id,order_date,order_status,payment_method,sales_channel,shipping_city,shipping_state,discount_amount,shipping_amount
25013,ORD-025013,689,27-08-2025,Completed,Debit Card,Web,Phoenix,AZ,2.39,12.99
25014,ORD-025014,779,27-08-2025,Completed,Debit Card,Web,Los Angeles,CA,95.02,0
25015,ORD-025015,813,27-08-2025,Completed,Credit Card,Mobile App,New York,NY,73.31,7.99
25016,ORD-025016,907,27-08-2025,Completed,Debit Card,Mobile App,Houston,TX,51.28,29.99
25017,ORD-025017,1122,27-08-2025,Completed,Debit Card,Web,Philadelphia,PA,23.72,0
25018,ORD-025018,1135,27-08-2025,Completed,Credit Card,Retail Store,Houston,TX,251.14,0
25019,ORD-025019,1235,27-08-2025,Completed,Digital Wallet,Web,Houston,TX,94.74,19.99
25020,ORD-025020,1236,27-08-2025,Completed,Credit Card,Web,Seattle,WA,340.71,12.99
25021,ORD-025021,1300,27-08-2025,Completed,Credit Card,Web,Portland,OR,0,19.99
25022,ORD-025022,1461,27-08-2025,Completed,Debit Card,Web,Chicago,IL,55.32,7.99
25023,ORD-025023,1468,27-08-2025,Completed,Digital Wallet,Mobile App,San Antonio,TX,145.99,0
25024,ORD-025024,1559,27-08-2025,Completed,Debit Card,Mobile App,Jacksonville,FL,30.64,19.99
25025,ORD-025025,1566,27-08-2025,Cancelled,Credit Card,Web,Chicago,IL,126.45,0
25026,ORD-025026,1602,27-08-2025,Pending,Credit Card,Web,Chicago,IL,142.83,7.99
25027,ORD-025027,1725,27-08-2025,Completed,Digital Wallet,Mobile App,Los Angeles,CA,75.58,12.99
25028,ORD-025028,1969,27-08-2025,Completed,Credit Card,Web,Los Angeles,CA,13.17,12.99
25029,ORD-025029,2096,27-08-2025,Completed,Credit Card,Web,Atlanta,GA,36.57,29.99
25030,ORD-025030,2183,27-08-2025,Completed,Debit Card,Retail Store,Houston,TX,150.6,0
25031,ORD-025031,2238,27-08-2025,Pending,Credit Card,Retail Store,Los Angeles,CA,96.44,0
25032,ORD-025032,2330,27-08-2025,Completed,Credit Card,Web,Chicago,IL,5.95,19.99
25033,ORD-025033,2377,27-08-2025,Completed,Credit Card,Web,Columbus,OH,21.93,19.99
25034,ORD-025034,2443,27-08-2025,Completed,Debit Card,Web,Charlotte,NC,315.82,4.99
25035,ORD-025035,2485,27-08-2025,Completed,Credit Card,Mobile App,Fort Worth,TX,0,29.99
25036,ORD-025036,2597,27-08-2025,Completed,Debit Card,Web,Denver,CO,28.61,0
25037,ORD-025037,2652,27-08-2025,Completed,Debit Card,Web,Fort Worth,TX,101.11,0
25038,ORD-025038,2681,27-08-2025,Completed,Debit Card,Web,Fort Worth,TX,65.63,4.99
25039,ORD-025039,2753,27-08-2025,Completed,Credit Card,Mobile App,Phoenix,AZ,163.43,19.99
25040,ORD-025040,2947,27-08-2025,Completed,Credit Card,Marketplace,Dallas,TX,106.75,0
25041,ORD-025041,3333,27-08-2025,Completed,Digital Wallet,Web,Houston,TX,3.29,19.99
25042,ORD-025042,3380,27-08-2025,Completed,Digital Wallet,Mobile App,Washington,DC,0,7.99
25043,ORD-025043,3415,27-08-2025,Completed,Credit Card,Mobile App,Jacksonville,FL,81.55,7.99
25044,ORD-025044,3420,27-08-2025,Completed,Credit Card,Web,Los Angeles,CA,28.15,29.99
25045,ORD-025045,3494,27-08-2025,Returned,Credit Card,Web,Miami,FL,37.69,0
25046,ORD-025046,3565,27-08-2025,Completed,Digital Wallet,Retail Store,Houston,TX,254.81,0
25047,ORD-025047,3627,27-08-2025,Cancelled,Debit Card,Web,Houston,TX,15.35,0
25048,ORD-025048,3635,27-08-2025,Completed,Credit Card,Marketplace,Atlanta,GA,509.89,0
25049,ORD-025049,3645,27-08-2025,Completed,Digital Wallet,Mobile App,Denver,CO,20.22,0
25050,ORD-025050,3697,27-08-2025,Completed,Credit Card,Web,Charlotte,NC,32.55,0
25051,ORD-025051,3747,27-08-2025,Completed,Debit Card,Mobile App,San Diego,CA,6.5,4.99
25052,ORD-025052,4000,27-08-2025,Completed,Debit Card,Mobile App,Boston,MA,207.83,0
25053,ORD-025053,4082,27-08-2025,Completed,Debit Card,Web,Austin,TX,166.53,12.99
25054,ORD-025054,4430,27-08-2025,Returned,Credit Card,Mobile App,Houston,TX,43.48,0
25055,ORD-025055,4439,27-08-2025,Completed,Debit Card,Marketplace,Charlotte,NC,175.88,19.99
25056,ORD-025056,4504,27-08-2025,Completed,Credit Card,Mobile App,Nashville,TN,160.93,4.99
25057,ORD-025057,4796,27-08-2025,Completed,Digital Wallet,Web,Los Angeles,CA,24.64,0
25058,ORD-025058,5114,27-08-2025,Completed,Credit Card,Web,Atlanta,GA,293.68,29.99
25059,ORD-025059,5137,27-08-2025,Completed,Credit Card,Mobile App,Denver,CO,4.89,7.99
25060,ORD-025060,5326,27-08-2025,Completed,Credit Card,Marketplace,Dallas,TX,75.43,4.99
25061,ORD-025061,5373,27-08-2025,Completed,Credit Card,Web,Las Vegas,NV,0,29.99
25062,ORD-025062,5396,27-08-2025,Completed,Credit Card,Web,Phoenix,AZ,0,7.99
25063,ORD-025063,5410,27-08-2025,Completed,Credit Card,Mobile App,Jacksonville,FL,0,7.99
25064,ORD-025064,5536,27-08-2025,Completed,Debit Card,Web,Houston,TX,327.77,0
25065,ORD-025065,5581,27-08-2025,Completed,Digital Wallet,Marketplace,Portland,OR,149.76,29.99
25066,ORD-025066,5683,27-08-2025,Completed,Credit Card,Marketplace,Boston,MA,58.03,7.99
25067,ORD-025067,5760,27-08-2025,Completed,Debit Card,Marketplace,Houston,TX,21.89,12.99
25068,ORD-025068,5828,27-08-2025,Completed,Debit Card,Mobile App,Phoenix,AZ,424.68,4.99
25069,ORD-025069,5878,27-08-2025,Completed,Bank Transfer,Mobile App,Los Angeles,CA,153.45,19.99
25070,ORD-025070,5892,27-08-2025,Completed,Digital Wallet,Mobile App,Houston,TX,4.91,12.99
25071,ORD-025071,5923,27-08-2025,Pending,Digital Wallet,Web,Phoenix,AZ,0,0
25072,ORD-025072,6021,27-08-2025,Completed,Digital Wallet,Mobile App,San Jose,CA,280.62,0
25073,ORD-025073,6114,27-08-2025,Completed,Debit Card,Mobile App,Washington,DC,84.37,12.99
25074,ORD-025074,6424,27-08-2025,Completed,Debit Card,Marketplace,New York,NY,94.54,29.99
25075,ORD-025075,6449,27-08-2025,Completed,Bank Transfer,Web,San Jose,CA,11.51,29.99
25076,ORD-025076,6460,27-08-2025,Completed,Credit Card,Marketplace,San Diego,CA,117.1,12.99
25077,ORD-025077,6505,27-08-2025,Completed,Digital Wallet,Mobile App,Denver,CO,106.57,4.99
25078,ORD-025078,6548,27-08-2025,Completed,Credit Card,Retail Store,Atlanta,GA,78.23,0
25079,ORD-025079,6592,27-08-2025,Completed,Digital Wallet,Mobile App,Chicago,IL,0,7.99
25080,ORD-025080,6613,27-08-2025,Completed,Debit Card,Marketplace,Denver,CO,378.98,0
25081,ORD-025081,6714,27-08-2025,Completed,Debit Card,Retail Store,Dallas,TX,104.26,0
25082,ORD-025082,6718,27-08-2025,Completed,Credit Card,Marketplace,Atlanta,GA,40.73,0
25083,ORD-025083,6847,27-08-2025,Completed,Credit Card,Retail Store,Charlotte,NC,95.79,0
25084,ORD-025084,6860,27-08-2025,Completed,Debit Card,Marketplace,Dallas,TX,107.88,12.99
25085,ORD-025085,6926,27-08-2025,Completed,Credit Card,Web,Seattle,WA,49.03,12.99
25086,ORD-025086,6992,27-08-2025,Completed,Digital Wallet,Web,Phoenix,AZ,97.73,0
25087,ORD-025087,7035,27-08-2025,Completed,Debit Card,Marketplace,Fort Worth,TX,169.96,19.99
25088,ORD-025088,7109,27-08-2025,Completed,Credit Card,Retail Store,Phoenix,AZ,119.26,0
25089,ORD-025089,7117,27-08-2025,Completed,Digital Wallet,Retail Store,New York,NY,129.78,0
25090,ORD-025090,7312,27-08-2025,Completed,Debit Card,Web,Las Vegas,NV,47.02,19.99
25091,ORD-025091,7327,27-08-2025,Completed,Digital Wallet,Mobile App,Austin,TX,0,0
25092,ORD-025092,7413,27-08-2025,Completed,Debit Card,Marketplace,Nashville,TN,12.8,19.99
25093,ORD-025093,7433,27-08-2025,Completed,Debit Card,Retail Store,Nashville,TN,81.41,0
25094,ORD-025094,7501,27-08-2025,Completed,Credit Card,Web,Charlotte,NC,43.41,4.99
25095,ORD-025095,7659,27-08-2025,Completed,Digital Wallet,Web,Los Angeles,CA,197.66,29.99
25096,ORD-025096,7773,27-08-2025,Completed,Credit Card,Marketplace,Philadelphia,PA,68.63,0
25097,ORD-025097,53,28-08-2025,Completed,Debit Card,Web,Los Angeles,CA,19.04,4.99
25098,ORD-025098,124,28-08-2025,Completed,Credit Card,Web,Jacksonville,FL,19.3,29.99
25099,ORD-025099,254,28-08-2025,Completed,Credit Card,Marketplace,Portland,OR,4.1,12.99
25100,ORD-025100,299,28-08-2025,Completed,Debit Card,Web,Nashville,TN,23.75,7.99
25101,ORD-025101,417,28-08-2025,Pending,Credit Card,Web,San Jose,CA,35.3,7.99
25102,ORD-025102,637,28-08-2025,Completed,Credit Card,Marketplace,Los Angeles,CA,33.99,7.99
25103,ORD-025103,645,28-08-2025,Completed,Credit Card,Web,Portland,OR,30.86,12.99
25104,ORD-025104,706,28-08-2025,Completed,Digital Wallet,Mobile App,Philadelphia,PA,10.31,7.99
25105,ORD-025105,782,28-08-2025,Completed,Debit Card,Web,Miami,FL,0,29.99
25106,ORD-025106,842,28-08-2025,Completed,Debit Card,Marketplace,San Diego,CA,0,19.99
25107,ORD-025107,847,28-08-2025,Completed,Credit Card,Mobile App,Seattle,WA,20.36,4.99
25108,ORD-025108,878,28-08-2025,Completed,Credit Card,Mobile App,Houston,TX,13.98,29.99
25109,ORD-025109,907,28-08-2025,Completed,Digital Wallet,Web,Phoenix,AZ,83.53,19.99
25110,ORD-025110,1030,28-08-2025,Completed,Credit Card,Mobile App,Dallas,TX,255.15,19.99
25111,ORD-025111,1226,28-08-2025,Completed,Debit Card,Web,San Antonio,TX,14.65,19.99
25112,ORD-025112,1239,28-08-2025,Cancelled,Credit Card,Retail Store,Nashville,TN,0,0
25113,ORD-025113,1304,28-08-2025,Completed,Debit Card,Web,Charlotte,NC,99.06,19.99
25114,ORD-025114,1313,28-08-2025,Completed,Credit Card,Web,Charlotte,NC,284.45,19.99
25115,ORD-025115,1327,28-08-2025,Completed,Digital Wallet,Retail Store,Seattle,WA,38.41,0
25116,ORD-025116,1646,28-08-2025,Completed,Digital Wallet,Web,Portland,OR,174.33,12.99
25117,ORD-025117,1732,28-08-2025,Completed,Digital Wallet,Mobile App,Denver,CO,2.64,0
25118,ORD-025118,1877,28-08-2025,Completed,Debit Card,Mobile App,Portland,OR,10.92,12.99
25119,ORD-025119,1933,28-08-2025,Returned,Debit Card,Mobile App,Charlotte,NC,125.89,19.99
25120,ORD-025120,1943,28-08-2025,Completed,Credit Card,Marketplace,Boston,MA,26.62,7.99
25121,ORD-025121,2201,28-08-2025,Returned,Debit Card,Web,Jacksonville,FL,70.54,4.99
25122,ORD-025122,2214,28-08-2025,Completed,Digital Wallet,Web,New York,NY,7.69,0
25123,ORD-025123,2265,28-08-2025,Completed,Credit Card,Web,Fort Worth,TX,98.83,12.99
25124,ORD-025124,2295,28-08-2025,Completed,Credit Card,Marketplace,Denver,CO,23.45,19.99
25125,ORD-025125,2652,28-08-2025,Cancelled,Credit Card,Marketplace,Fort Worth,TX,286.88,7.99
25126,ORD-025126,2698,28-08-2025,Completed,Credit Card,Retail Store,Houston,TX,5.84,0
25127,ORD-025127,2805,28-08-2025,Completed,Debit Card,Web,San Antonio,TX,20.82,19.99
25128,ORD-025128,3058,28-08-2025,Completed,Bank Transfer,Retail Store,San Antonio,TX,10.26,0
25129,ORD-025129,3112,28-08-2025,Completed,Debit Card,Retail Store,Washington,DC,14.06,0
25130,ORD-025130,3121,28-08-2025,Completed,Digital Wallet,Web,Denver,CO,63.97,12.99
25131,ORD-025131,3205,28-08-2025,Pending,Debit Card,Web,Austin,TX,0,0
25132,ORD-025132,3313,28-08-2025,Completed,Debit Card,Mobile App,Boston,MA,48.26,29.99
25133,ORD-025133,3326,28-08-2025,Completed,Debit Card,Web,Washington,DC,83.88,4.99
25134,ORD-025134,3458,28-08-2025,Completed,Credit Card,Web,Houston,TX,3.23,0
25135,ORD-025135,3477,28-08-2025,Completed,Debit Card,Mobile App,San Diego,CA,2.39,0
25136,ORD-025136,3491,28-08-2025,Completed,Debit Card,Web,Philadelphia,PA,0,4.99
25137,ORD-025137,3494,28-08-2025,Completed,Digital Wallet,Web,Miami,FL,126.33,19.99
25138,ORD-025138,3534,28-08-2025,Cancelled,Credit Card,Mobile App,Phoenix,AZ,0,0
25139,ORD-025139,3634,28-08-2025,Cancelled,Debit Card,Marketplace,Chicago,IL,105.71,4.99
25140,ORD-025140,3790,28-08-2025,Completed,Credit Card,Web,San Diego,CA,16.48,7.99
25141,ORD-025141,3795,28-08-2025,Completed,Digital Wallet,Mobile App,Jacksonville,FL,6.24,12.99
25142,ORD-025142,3877,28-08-2025,Completed,Credit Card,Web,Columbus,OH,99.95,19.99
25143,ORD-025143,4042,28-08-2025,Completed,Digital Wallet,Web,Dallas,TX,0,7.99
25144,ORD-025144,4165,28-08-2025,Completed,Credit Card,Marketplace,Seattle,WA,25.88,0
25145,ORD-025145,4171,28-08-2025,Returned,Digital Wallet,Mobile App,Philadelphia,PA,70.54,29.99
25146,ORD-025146,4549,28-08-2025,Completed,Credit Card,Web,Charlotte,NC,19.09,0
25147,ORD-025147,4654,28-08-2025,Completed,Credit Card,Mobile App,Washington,DC,20.12,29.99
25148,ORD-025148,4695,28-08-2025,Completed,Digital Wallet,Web,New York,NY,0,29.99
25149,ORD-025149,4792,28-08-2025,Completed,Credit Card,Mobile App,San Antonio,TX,139.95,0
25150,ORD-025150,4876,28-08-2025,Completed,Credit Card,Web,New York,NY,40.3,29.99
25151,ORD-025151,4891,28-08-2025,Completed,Credit Card,Web,San Jose,CA,58.79,19.99
25152,ORD-025152,5058,28-08-2025,Completed,Credit Card,Marketplace,Chicago,IL,26.67,19.99
25153,ORD-025153,5188,28-08-2025,Completed,Debit Card,Web,Chicago,IL,185.03,0
25154,ORD-025154,5291,28-08-2025,Completed,Debit Card,Mobile App,Las Vegas,NV,450.27,19.99
25155,ORD-025155,5372,28-08-2025,Completed,Credit Card,Web,Austin,TX,5.84,0
25156,ORD-025156,5429,28-08-2025,Completed,Digital Wallet,Marketplace,Philadelphia,PA,82.47,19.99
25157,ORD-025157,5477,28-08-2025,Completed,Digital Wallet,Marketplace,Charlotte,NC,12.14,29.99
25158,ORD-025158,5548,28-08-2025,Completed,Digital Wallet,Retail Store,Los Angeles,CA,117.27,0
25159,ORD-025159,5696,28-08-2025,Completed,Credit Card,Marketplace,Austin,TX,30.29,12.99
25160,ORD-025160,5985,28-08-2025,Completed,Debit Card,Web,Jacksonville,FL,211.35,0
25161,ORD-025161,6227,28-08-2025,Completed,Credit Card,Marketplace,Dallas,TX,49.91,7.99
25162,ORD-025162,6250,28-08-2025,Completed,Debit Card,Web,Dallas,TX,0,0
25163,ORD-025163,6413,28-08-2025,Completed,Debit Card,Retail Store,New York,NY,171.57,0
25164,ORD-025164,6416,28-08-2025,Completed,Digital Wallet,Mobile App,New York,NY,227.51,7.99
25165,ORD-025165,6424,28-08-2025,Returned,Digital Wallet,Marketplace,New York,NY,32.69,4.99
25166,ORD-025166,6435,28-08-2025,Completed,Debit Card,Web,Philadelphia,PA,7.67,12.99
25167,ORD-025167,6438,28-08-2025,Completed,Credit Card,Web,Chicago,IL,173.82,0
25168,ORD-025168,6529,28-08-2025,Completed,Debit Card,Marketplace,Chicago,IL,28,0
25169,ORD-025169,6548,28-08-2025,Completed,Digital Wallet,Mobile App,Atlanta,GA,37.87,29.99
25170,ORD-025170,6714,28-08-2025,Pending,Digital Wallet,Marketplace,Dallas,TX,192.99,29.99
25171,ORD-025171,6918,28-08-2025,Completed,Debit Card,Web,Portland,OR,13.97,29.99
25172,ORD-025172,7018,28-08-2025,Completed,Debit Card,Web,Portland,OR,212.62,4.99
25173,ORD-025173,7034,28-08-2025,Pending,Digital Wallet,Web,Columbus,OH,17.85,12.99
25174,ORD-025174,7037,28-08-2025,Completed,Credit Card,Mobile App,San Antonio,TX,22.65,29.99
25175,ORD-025175,7080,28-08-2025,Completed,Credit Card,Web,Chicago,IL,56.59,19.99
25176,ORD-025176,7127,28-08-2025,Completed,Debit Card,Web,Philadelphia,PA,0,12.99
25177,ORD-025177,7296,28-08-2025,Completed,Credit Card,Retail Store,Jacksonville,FL,612.57,0
25178,ORD-025178,7391,28-08-2025,Completed,Debit Card,Web,San Antonio,TX,308.1,4.99
25179,ORD-025179,7453,28-08-2025,Completed,Credit Card,Marketplace,Austin,TX,490.29,19.99
25180,ORD-025180,7457,28-08-2025,Completed,Digital Wallet,Marketplace,Dallas,TX,474.9,19.99
25181,ORD-025181,7470,28-08-2025,Completed,Credit Card,Web,San Jose,CA,152.49,12.99
25182,ORD-025182,7501,28-08-2025,Cancelled,Credit Card,Web,Washington,DC,0,4.99
25183,ORD-025183,7552,28-08-2025,Completed,Credit Card,Marketplace,Dallas,TX,0,0
25184,ORD-025184,7587,28-08-2025,Completed,Digital Wallet,Mobile App,Chicago,IL,86.96,29.99
25185,ORD-025185,7642,28-08-2025,Completed,Credit Card,Web,San Antonio,TX,12.56,19.99
25186,ORD-025186,7663,28-08-2025,Completed,Credit Card,Web,Houston,TX,110.28,19.99
25187,ORD-025187,7690,28-08-2025,Completed,Credit Card,Retail Store,Chicago,IL,9.87,0
25188,ORD-025188,7740,28-08-2025,Completed,Credit Card,Web,Dallas,TX,106.05,19.99
25189,ORD-025189,7960,28-08-2025,Completed,Credit Card,Mobile App,Phoenix,AZ,0,0
25190,ORD-025190,243,29-08-2025,Completed,Debit Card,Marketplace,Los Angeles,CA,107.7,0
25191,ORD-025191,299,29-08-2025,Completed,Credit Card,Marketplace,Nashville,TN,115.95,12.99
25192,ORD-025192,311,29-08-2025,Completed,Credit Card,Marketplace,New York,NY,32.62,0
25193,ORD-025193,324,29-08-2025,Completed,Digital Wallet,Retail Store,Columbus,OH,19.88,0
25194,ORD-025194,344,29-08-2025,Completed,Debit Card,Marketplace,Philadelphia,PA,82.46,19.99
25195,ORD-025195,731,29-08-2025,Completed,Credit Card,Marketplace,Philadelphia,PA,0,0
25196,ORD-025196,798,29-08-2025,Returned,Credit Card,Mobile App,Chicago,IL,79.43,0
25197,ORD-025197,860,29-08-2025,Completed,Credit Card,Web,New York,NY,26.89,0
25198,ORD-025198,878,29-08-2025,Completed,Credit Card,Web,Houston,TX,10.31,7.99
25199,ORD-025199,924,29-08-2025,Completed,Credit Card,Web,Portland,OR,31.03,19.99
25200,ORD-025200,1035,29-08-2025,Completed,Debit Card,Mobile App,New York,NY,0,0
25201,ORD-025201,1048,29-08-2025,Pending,Credit Card,Mobile App,Portland,OR,0,19.99
25202,ORD-025202,1058,29-08-2025,Completed,Digital Wallet,Mobile App,Austin,TX,84.55,19.99
25203,ORD-025203,1082,29-08-2025,Completed,Debit Card,Web,Seattle,WA,110.52,0
25204,ORD-025204,1213,29-08-2025,Completed,Debit Card,Web,Columbus,OH,13.68,29.99
25205,ORD-025205,1236,29-08-2025,Completed,Digital Wallet,Mobile App,Seattle,WA,32.35,7.99
25206,ORD-025206,1330,29-08-2025,Completed,Credit Card,Mobile App,Phoenix,AZ,312.97,0
25207,ORD-025207,1334,29-08-2025,Cancelled,Digital Wallet,Mobile App,Fort Worth,TX,44.61,19.99
25208,ORD-025208,1346,29-08-2025,Completed,Credit Card,Web,Dallas,TX,0,19.99
25209,ORD-025209,1386,29-08-2025,Returned,Debit Card,Marketplace,Philadelphia,PA,75.88,0
25210,ORD-025210,1418,29-08-2025,Returned,Credit Card,Mobile App,New York,NY,313.78,7.99
25211,ORD-025211,1557,29-08-2025,Completed,Credit Card,Retail Store,Fort Worth,TX,120.11,0
25212,ORD-025212,1724,29-08-2025,Completed,Credit Card,Marketplace,San Diego,CA,0,12.99
25213,ORD-025213,1746,29-08-2025,Completed,Debit Card,Mobile App,Portland,OR,271.21,19.99
25214,ORD-025214,1749,29-08-2025,Completed,Digital Wallet,Retail Store,Houston,TX,148.11,0
25215,ORD-025215,1762,29-08-2025,Completed,Debit Card,Web,Los Angeles,CA,83.97,0
25216,ORD-025216,1814,29-08-2025,Completed,Credit Card,Web,Nashville,TN,0,0
25217,ORD-025217,1873,29-08-2025,Completed,Debit Card,Mobile App,Phoenix,AZ,5.9,0
25218,ORD-025218,1961,29-08-2025,Completed,Credit Card,Web,Austin,TX,24.26,12.99
25219,ORD-025219,2104,29-08-2025,Completed,Digital Wallet,Web,Chicago,IL,21.18,4.99
25220,ORD-025220,2108,29-08-2025,Completed,Credit Card,Retail Store,San Diego,CA,17.36,0
25221,ORD-025221,2128,29-08-2025,Completed,Bank Transfer,Web,Charlotte,NC,185.61,29.99
25222,ORD-025222,2144,29-08-2025,Completed,Debit Card,Web,Fort Worth,TX,33.89,19.99
25223,ORD-025223,2230,29-08-2025,Cancelled,Credit Card,Web,Los Angeles,CA,320.32,19.99
25224,ORD-025224,2254,29-08-2025,Completed,Credit Card,Web,Dallas,TX,32.86,7.99
25225,ORD-025225,2299,29-08-2025,Completed,Debit Card,Mobile App,San Antonio,TX,86.12,4.99
25226,ORD-025226,2435,29-08-2025,Completed,Digital Wallet,Web,Jacksonville,FL,12.77,29.99
25227,ORD-025227,2573,29-08-2025,Completed,Credit Card,Mobile App,New York,NY,23.58,7.99
25228,ORD-025228,2597,29-08-2025,Completed,Debit Card,Web,Denver,CO,0,12.99
25229,ORD-025229,2612,29-08-2025,Completed,Credit Card,Mobile App,San Diego,CA,27,0
25230,ORD-025230,2706,29-08-2025,Cancelled,Credit Card,Mobile App,Charlotte,NC,179.65,7.99
25231,ORD-025231,2785,29-08-2025,Completed,Debit Card,Mobile App,San Jose,CA,6.88,4.99
25232,ORD-025232,2944,29-08-2025,Completed,Credit Card,Web,San Antonio,TX,0,12.99
25233,ORD-025233,3248,29-08-2025,Completed,Credit Card,Mobile App,Phoenix,AZ,28.52,29.99
25234,ORD-025234,3299,29-08-2025,Completed,Bank Transfer,Mobile App,Los Angeles,CA,169.96,0
25235,ORD-025235,3470,29-08-2025,Completed,Debit Card,Web,Boston,MA,229.24,4.99
25236,ORD-025236,3472,29-08-2025,Completed,Credit Card,Web,Dallas,TX,0,29.99
25237,ORD-025237,3502,29-08-2025,Completed,Digital Wallet,Web,Portland,OR,281.59,4.99
25238,ORD-025238,3690,29-08-2025,Completed,Credit Card,Web,Columbus,OH,73.59,4.99
25239,ORD-025239,3770,29-08-2025,Completed,Debit Card,Mobile App,Fort Worth,TX,129.82,0
25240,ORD-025240,3791,29-08-2025,Completed,Digital Wallet,Mobile App,Austin,TX,34.62,19.99
25241,ORD-025241,3920,29-08-2025,Returned,Digital Wallet,Web,Chicago,IL,16.18,0
25242,ORD-025242,3962,29-08-2025,Completed,Digital Wallet,Web,Phoenix,AZ,80.74,0
25243,ORD-025243,4012,29-08-2025,Completed,Debit Card,Mobile App,Phoenix,AZ,85.5,7.99
25244,ORD-025244,4119,29-08-2025,Completed,Debit Card,Mobile App,New York,NY,189.48,4.99
25245,ORD-025245,4411,29-08-2025,Completed,Digital Wallet,Web,Dallas,TX,51.21,12.99
25246,ORD-025246,4414,29-08-2025,Completed,Bank Transfer,Mobile App,San Diego,CA,4.93,12.99
25247,ORD-025247,4448,29-08-2025,Completed,Bank Transfer,Retail Store,Dallas,TX,70.82,0
25248,ORD-025248,4462,29-08-2025,Completed,Credit Card,Web,San Antonio,TX,60.42,0
25249,ORD-025249,4489,29-08-2025,Completed,Debit Card,Web,Denver,CO,33.13,7.99
25250,ORD-025250,4629,29-08-2025,Completed,Credit Card,Web,Dallas,TX,68.14,4.99
25251,ORD-025251,4714,29-08-2025,Completed,Digital Wallet,Web,San Antonio,TX,3.6,4.99
25252,ORD-025252,4883,29-08-2025,Completed,Digital Wallet,Web,Chicago,IL,28.4,12.99
25253,ORD-025253,4949,29-08-2025,Completed,Credit Card,Mobile App,New York,NY,176.11,0
25254,ORD-025254,4955,29-08-2025,Completed,Credit Card,Web,Chicago,IL,163.07,4.99
25255,ORD-025255,4983,29-08-2025,Completed,Credit Card,Web,Austin,TX,33.77,19.99
25256,ORD-025256,5020,29-08-2025,Completed,Credit Card,Web,San Jose,CA,19.77,19.99
